id_evento,data_publicacao,fonte,titulo,pagina,municipio,localidade,tipo_camada,dimensao_analitica,tipo_relacao_variavel,codigo_variavel,nivel_criticidade,observacao,aproximacao_variavel,nota_analista,cod_loteamento,nivel_confianca_loteamento,papel_no_ciclo,id_caso_pressao,entra_ipst
E01,2026-02-25,Tribuna Liberal,Rodovias do Tietê inicia drenagem na SP-101 contra cheias em Hortolândia,8,Hortolândia,Jardim_Ricardo,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,alta,dado_auditavel,,"Frente de Trabalho do prefeito Zezé Gomes agilizou obras da Rodovias do Tietê (concessionária SP-101/Artesp). Canteiro montado na Rua Orlando Giraldelli (Jd. Ricardo). Tubulação atual: apenas 5m³/s de capacidade — insuficiente para chuvas intensas. 1ª etapa: novas tubulações sob a SP-101. Também prevista: elevação de ponte na Rua Osvaldo José Andreotti, Jd. Nsa Sra de Lourdes (afundamento 20cm; solução com vigas metálicas + blocos concreto + muro 12m). Frente criada em dez/2025. Prefeitura realiza periodicamente limpeza/desobstrução do córrego. Secretaria de Mobilidade acompanhará. R22: enchentes crônicas do Jd. Ricardo são o gatilho identificável da ação.",Jardim_Ricardo,alto,resposta,,nao
E02,2026-02-25,Tribuna Liberal,Hortolândia oferece serviço de escuta acolhedora para famílias de PCDs,5,Hortolândia,Jardim_Metropolitan,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,media,acao_institucional_smids,,"Programa Escuta que Acolhe (DPP PCD / SMIDS). Atendimento terapêutico gratuito para pais/responsáveis de PcD em sofrimento físico e emocional (ansiedade, depressão, insônia, dores). Psicanalista Andresa Alcântara. Até 12 sessões (50 min) — presencial ou remoto. Contato: WhatsApp (19) 98179-8489 e e-mail departamentopcd.smids@hortolandia.sp.gov.br. Sala Inclusiva, Paço Municipal Palácio dos Migrantes, Rua Professora Celina Franceschini Bueno 100, Jd. Metropolitan (região Jd. Novo Ângulo). Secretária Maria dos Anjos destaca sofrimento invisível dos cuidadores atípicos.",Jardim_Metropolitan,alto,nao_aplicavel,,nao
E03,2026-02-25,Tribuna Liberal,Estado abre licitação para construção de 114 moradias em Nova Odessa (menção Hortolândia),8,Hortolândia,Monte_Sinai,GOVERNANCA,infraestrutura_urbana,latente,GOV_ESTADUAL,media,dado_auditavel,IU_01,152 moradias em construção no bairro Monte Sinai (condomínio Hortolândia A4). Destinadas a famílias em áreas de risco. Intermediado pelo deputado estadual Dirceu Dalben (Cidadania). Parte de pacote estadual de 6.582 unidades em 9 municípios da RMC. Notícia inserida em artigo sobre licitação de 114 moradias em Nova Odessa. Proxy IU_01: moradia adequada para famílias vulneráveis em loteamento periférico.,Monte_Sinai,alto,nao_aplicavel,,nao
E04,2026-02-25,Tribuna Liberal,Violência contra idoso revolta família após assalto no Jd. Nova Europa em Hortolândia,9,Hortolândia,Jardim_Nova_Europa,PRESSAO_SOCIAL,capital_humano,direta,SMIDS_EXT,alta,caso_ilustrativo,,"R21: violência com risco grave à integridade física — nunca contextual. Idoso de 77 anos agredido (socos + chutes em braços, pernas e cabeça) e roubado (aliança + relógio) na Rua Wanderlei Paz Soares, Jd. Nova Europa, ~10h do dia 24/02. Encaminhado à UPA. Suspeito não identificado. Neto pede identificação e prisão. R24: evento individual — entra_ipst=nao. Proxy para padrão de violência contra idosos em vias públicas (primeiro registro do tema no corpus).",Jardim_Nova_Europa,alto,emergencia,,nao
E01,2026-02-26,Tribuna Liberal,Polo de Empregabilidade Inclusiva de Hortolândia começa a atender PCDs,9,Hortolândia,Jardim_Metropolitan,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,media,acao_institucional_smids,RT_02,"PEI (Polo de Empregabilidade Inclusiva) inaugurado em 25/02/2026, Paço Municipal (guichês 28-29, Praça de Atendimento). Parceria SMIDS (DPP PCD) + Secretaria Estadual dos Direitos da PcD. Atendimento toda quarta-feira, 9h-14h. Serviços: cadastro, entrevista de perfil profissional, encaminhamento a vagas, acompanhamento 1 ano pós-contratação. Documentação necessária: pessoais + laudo CID. População estimada de PCDs em Hortolândia: 18.000. Secretária Maria dos Anjos coordena. Também inclui programas Todas In-Rede (mulheres PcD + violência/liderança) e Centro TEA Paulista (capacitação servidores). Exemplo de atendida: Esther Herdeiro (Jd. Campos Verdes, deficiência intelectual). Proxy RT_02: acesso ao emprego para PcD historicamente excluída do mercado formal.",Jardim_Metropolitan,alto,nao_aplicavel,,nao
E02,2026-02-26,Tribuna Liberal,Americana inaugura Sala Lilás para atendimento a vítimas de violência — cobre Hortolândia,4,Regional,nao_aplicavel,GOVERNANCA,capital_humano,indireta,GOV_ESTADUAL,alta,dado_auditavel,,"Governo do Estado inaugurou Sala Lilás no Núcleo de Perícias Médico-Legais de Americana (25/02). Objetivo: atendimento humanizado a mulheres/crianças/adolescentes em exames periciais pós-agressão. Ambiente projetado para acolhimento emocional + separação de vítimas de outros usuários. Servidores da Polícia Científica + médicos-legistas de plantão. ATENDIMENTO REGIONAL: Núcleo de Americana cobre ~1,2 mi de moradores de Santa Bárbara d'Oeste, Hortolândia, Sumaré, Monte Mor, Artur Nogueira, Cosmópolis, Nova Odessa e Eng. Coelho. Média: 67 atendimentos mensais por violência doméstica e crimes contra dignidade sexual. Também há Sala DDM com videoconferência. Nota: Monte Mor recebeu Sala Lilás na Delegacia na semana anterior. R22: resposta institucional documentada ao ciclo ativo CH_VIOLENCIA_GENERO_2025.",nao_aplicavel,nao_aplicavel,resposta,CH_VIOLENCIA_GENERO_2025,nao
E03,2026-02-26,Tribuna Liberal,Nei Prazeres conquista R$ 300 mil para reforma de praça em Hortolândia,9,Hortolândia,Jardim_Nossa_Senhora_de_Fatima,GOVERNANCA,infraestrutura_urbana,latente,GOV_ESTADUAL,baixa,dado_auditavel,,"Vereador Nei Prazeres (PP) captou emenda parlamentar da dep. estadual Ana Perugini (PT) de R$300mil para revitalização da Praça Débora Regina dos Santos, Rua Cícero Ramos Meira, Jd. Nossa Senhora de Fátima. Pré-projeto prevê: calçada nova, iluminação LED, bancos/mesas, brinquedos parque infantil, replantio grama e paisagismo. Demanda com ~100 assinaturas em abaixo-assinado (Gabinete Itinerante 31/01). Câmara aprovou indicação para reforma em 2025. Prefeitura já elabora projeto respeitando características originais. Nei Prazeres integra Bancada do Clima (escolas arborizadas + espaços verdes + educação ambiental).",Jardim_Nossa_Senhora_de_Fatima,alto,nao_aplicavel,,nao
E01,2026-02-27,Tribuna Liberal,Temporal de 82mm provoca oito pontos de alagamento e danos em equipamentos públicos em Hortolândia,6,Hortolândia,Regional,PRESSAO_SOCIAL,infraestrutura_urbana,direta,SMIDS_EXT,alta,dado_auditavel,IU_01,Temporal 25-26/fev. 82mm em 24h. 8 pontos de alagamento; quedas de muros; UPA Jardim Amanda suspendeu temporariamente os atendimentos (normalizado ainda na madrugada de 26/fev); estruturas metálicas do setor administrativo do Parque Socioambiental Dorothy Stang danificadas; alambrados de escolas afetados. Sem desabrigados registrados. Prefeito declara que obras de desassoreamento e recuperação de ribeirões contiveram mais de 90% dos casos históricos de alagamento. Inaugura ciclo IU_ENCHENTES_HLD_2026. entra_ipst = avaliar: Condição B parcialmente atendida — impacto coletivo + mensuração consistente (82mm/8 pontos) + potencial de série sazonal; ausência de mortes e desabrigados pesa contra alerta.,nao_identificado,baixo,emergencia,IU_ENCHENTES_HLD_2026,avaliar
E02,2026-02-27,Tribuna Liberal,Hortolândia deflagra força-tarefa para limpeza e recuperação de vias em todas as regiões após temporal,7,Hortolândia,Regional,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,alta,dado_auditavel,,Mobilização de equipes desde madrugada de 26/fev em todas as regiões. Sinalização de tráfego nos pontos críticos; mutirão de lavagem de ruas e avenidas; recuperação de asfalto e drenagem subterrânea. Contenção de erosão concluída na alça SP-101/Av. Santana (sentido Campinas-Monte Mor). Sabesp atuando na Rua Orlando Giraldelli (marginal SP-101 - Jd. Rosolem) sob supervisão da prefeitura. Troca de solo finalizada na Av. Wesley Dias Rodrigues (margem Pq. Lago da Fé). Vistoria engenharia na lagoa 2 do Jd. Amanda — implantação de muro de contenção e guarda-corpo prevista na semana seguinte. Material orgânico removido: Viário Santa Fé; Rua da Confibra (Jd. Campos Verdes); Rua Benedito Pedro Lacerda (Jd. Adelaide). Lavagem e varrição: Av. Panaíno; Rua Osvaldo Andreotti (Jd. Ricardo); região central; entorno do Hospital Municipal Mário Covas; Jd. Santa Clara do Lago. Resposta ao ciclo IU_ENCHENTES_HLD_2026.,nao_identificado,baixo,resposta,IU_ENCHENTES_HLD_2026,nao
E03,2026-02-27,Tribuna Liberal,Prefeitura fecha parques públicos Irmã Dorothy Stang e OAPE após acumulado de chuva atingir limite do decreto,7,Hortolândia,Regional,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,media,dado_auditavel,,Fechamento de dois parques socioambientais gerenciados pela prefeitura: Pq. Irmã Dorothy Stang (Jd. Nossa Senhora de Fátima) e OAPE — Observatório Ambiental Parque Escola (Jd. Santa Clara do Lago). Decreto municipal institui fechamento automático quando precipitação acumulada atingir 80mm/72h; acumulado registrado foi de 82mm. Reabertura condicionada a vistoria técnica junto aos gestores. Parques Chico Mendes e GM Alexandre permanecem abertos com orientações preventivas (evitar solo encharcado e áreas instáveis). Resposta preventiva ao ciclo IU_ENCHENTES_HLD_2026.,nao_identificado,baixo,resposta,IU_ENCHENTES_HLD_2026,nao
E04,2026-02-27,Tribuna Liberal,INMET emite duplo alerta de chuvas intensas e acumulados críticos para Hortolândia,7,Hortolândia,Regional,CONTEXTO,infraestrutura_urbana,contextual,SMIDS_EXT,media,contexto_sociopolitico,,Dois alertas INMET emitidos para Hortolândia vigentes de 9h10 de 26/fev até 23h59 de 27/fev: (1) perigo de chuvas intensas — até 100mm/dia com ventos intensos; (2) acumulado crítico — superior a 60mm/h ou acima de 100mm/dia com grande risco de alagamentos e transbordamentos de rios. Defesa Civil Municipal divulgou canal 199 para ocorrências. Contexto climático estruturante do ciclo IU_ENCHENTES_HLD_2026. Não gera entrada no IPST-H por ser alerta institucional sem evento social direto mensurável.,nao_identificado,baixo,nao_aplicavel,,nao
E05,2026-02-27,Tribuna Liberal,Obras do vertedouro das lagoas do Jardim Amanda iniciam com interdição de 70 dias em Hortolândia,9,Hortolândia,Jardim_Amanda,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,media,dado_auditavel,,"Interdição a partir de 27/fev às 13h da Rua Benjamin Constant (cruzamento Hermes da Fonseca/Casimiro de Abreu) entre as duas lagoas do Jd. Amanda por 70 dias. Outorga DAEE deferida. Estrutura: canal fechado ~25m + dissipador de águas em rampa (blocos de concreto) + canal aberto ~17m direcionando para Córrego Terra Preta. Pedestres também impedidos de circular no local durante as obras. Área isolada para reconstrução completa do dispositivo de segurança após danos das chuvas da semana. Paralelo: canalização de trecho do córrego Jd. Amanda próximo à EMEF Tarsila do Amaral em andamento (~5,10m a canalizar). Obras do novo Parque Socioambiental em múltiplas frentes: campo society + academia ao ar livre + playground + quadra poliesportiva + ciclovia já entregues em dez/2025. Ação estrutural de drenagem urbana. Resposta ao ciclo IU_ENCHENTES_HLD_2026. cod_loteamento pendente: verificar codbairro de Jardim Amanda em loteamentosregiao.xls.",nao_identificado,medio,resposta,IU_ENCHENTES_HLD_2026,nao
E06,2026-02-27,Tribuna Liberal,Operação policial prende chefe de organização de tráfico interestadual em condomínio de alto padrão em Hortolândia,8,Hortolândia,Regional,PRESSAO_SOCIAL,capital_humano,direta,SMIDS_EXT,alerta,dado_auditavel,,Polícia Civil da Paraíba com apoio do DEIC Piracicaba. Operação simultânea em 5 estados e 13 municípios. Suspeito identificado como principal articulador do tráfico interestadual de entorpecentes da Paraíba e estados do Nordeste. 44 mandados de prisão + 45 de busca e apreensão cumpridos. R$104 milhões bloqueados pela Justiça; 3 imóveis de alto padrão e ~40 veículos sequestrados. Suspeito residia em condomínio de alto padrão em Hortolândia com estilo de vida luxuoso (veículos de alto valor + viagens + joias). Tentou descartar celular ao notar abordagem. Apreendidos no imóvel: drogas + dinheiro em espécie + veículo de luxo. Investigação iniciada após grande apreensão de drogas PC-PB em 2023. Hortolândia como nó territorial de refúgio e lavagem de ativos de rede criminosa interestadual. entra_ipst = avaliar: Condição A formalmente atendida (PRESSAO_SOCIAL + alerta + dado_auditavel); R24 levanta tensão — evento criminal concentrado em indivíduo externo ao município; R25 sustenta inclusão pela representação de fenômeno coletivo (penetração do crime organizado). Decisão analítica deve ser revisada se ciclo temático se consolidar.,nao_identificado,baixo,emergencia,,avaliar
E01,2026-02-28,Tribuna Liberal,Prédio do Poupatempo e novo complexo do Paço Municipal entram na fase final de acabamento em Hortolândia,4,Hortolândia,Jardim_Novo_Angulo,GOVERNANCA,renda_trabalho,indireta,GOV_MUNICIPAL,baixa,dado_auditavel,,"Av. Sabina Baptista de Camargo - Jd. Novo Ângulo. Remoção dos tapumes revela fase final do prédio que abrigará Poupatempo + DSO (Departamento de Saúde Ocupacional). Dois outros prédios em finalização: Mobilidade Urbana (600m²) e Serviços Urbanos (612m²). Previsão: obras concluídas em março/2026; ocupação até final do semestre (aguarda adequação elétrica e internet). Poupatempo: 931,2m² + 797m² estacionamento (18 vagas). Serviços a centralizar: CIN + CNH + transferência veicular + PAT + IPTU + regulação saúde + Junta Militar + Cartão Inclusivo. Atualmente Poupatempo funciona na Rua Argolino de Moraes (prédio Hortofácil). Paço Municipal (entregue mai/2024): 10mil m², ~1.000 funcionários, energia limpa, carregamento elétrico. Ação estrutural de melhoria do acesso da população a serviços de emprego (PAT) e proteção social (Cartão Inclusivo). cod_loteamento pendente: verificar codbairro Jardim Novo Ângulo em loteamentosregiao.xls.",nao_identificado,medio,nao_aplicavel,,nao
E02,2026-02-28,Tribuna Liberal,Coluna regional alerta para Sistema Cantareira em 20% e risco hídrico estrutural mesmo com chuvas intensas na região,7,Regional,Regional,CONTEXTO,infraestrutura_urbana,contextual,SMIDS_EXT,media,dado_auditavel,IU_01,"Coluna 'Olhar de Dentro' de Juçara Rosolen (Nova Odessa). Sistema Cantareira operando em ~20% — menor nível desde a crise hídrica de 2014 (dado via Agência Brasil). Chuvas recentes na região não garantem recuperação dos mananciais estratégicos. Projeções indicam armazenamento insuficiente para atravessar o período seco com segurança. Nova Odessa: moradores voltam a registrar alagamentos em pontos críticos históricos — padrão repetido a cada temporal, revelando ausência de ações estruturais permanentes. Relevante para Hortolândia: cidade integra a bacia hidrográfica PCJ (Piracicaba-Capivari-Jundiaí), alimentada pelo Sistema Cantareira/Jaguari. Risco estrutural latente de abastecimento (proxy IU_01). Contexto que pode amplificar pressão sobre infraestrutura urbana no médio prazo — monitorar série do reservatório.",nao_identificado,baixo,nao_aplicavel,,nao
TL_20260301_001,2026-03-01,Tribuna Liberal,Moradores de Hortolândia voltam a protestar contra mau cheiro da ETE Jatobá e Sabesp reajusta tarifa,4,Hortolândia,Jardim Jatobá / múltiplos loteamentos,PRESSAO_SOCIAL,infraestrutura_urbana,direta,SMIDS_EXT,alerta,multiplos_loteamentos,IU_01,Mais de 15 bairros afetados,protesto 02/01/2026 frente à ETE,obras ago/2025 (R$28mi + 70% concluídas) não resolveram odor,nova ETE selada prometida 2027,"tarifa R$6,40/m³ desde 01/01/2026",Sabesp afirma tarifa 15% menor que modelo anterior
TL_20260301_002,2026-03-01,Tribuna Liberal,Polícia Civil apura morte de bebê de um mês no Hospital Municipal de Hortolândia,4,Hortolândia,Hortolândia,PRESSAO_SOCIAL,capital_humano,direta,SMIDS_EXT,alerta,dado_auditavel,CH_01,Bebê 1 mês 23 dias,sexo masculino,hipótese broncoaspiração,IML Americana,Guarda Municipal acionada pela equipe hospitalar,Prefeitura solidariza e colabora com investigação
TL_20260301_003,2026-03-01,Tribuna Liberal,Tarifas do transporte metropolitano sofrem reajuste e impactam região,3,Hortolândia,Regional,IVS,infraestrutura_urbana,direta,IU_03,media,dado_auditavel,,"Hortolândia-Campinas passa a R$6,50 a partir 06/01/2026","Monte Mor-Hortolândia-Campinas R$6,70",reajuste por custos operacionais,impacto coletivo em trabalhadores pendulares de renda baixa,IU_03 = renda ≤ ½SM + deslocamento >1h,candidato a variável de pressão sobre mobilidade urbana. Reavaliar como variável estrutural no IVS-H se houver série histórica consistente
TL_20260303_001,2026-03-03,Tribuna Liberal,Viaduto Vila Real - rotatoria comeca proxima semana,7,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,IU_03,media,interface_iu,,Conecta Av. Santana Jd. Amanda ao Centro e Nova Hortolandia; secretario de Obras Sergio Torrecillas cita rigor e agilidade cobrados da Rumo; prefeitura concluiu fresagem e sinalizacao no acesso | resumo=Prefeitura recebe documentacao do projeto da rotatoria do viaduto Vila Real; obra comeca na proxima semana com prazo ate abril; viaduto tera 240m e 4 pistas; fluxo esperado de 30 mil veiculos/dia | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=mobilidade,nao_aplicavel,nao_aplicavel,REVISAR,,REVISAR
TL_20260303_002,2026-03-03,Tribuna Liberal,Mpox - caso confirmado em Hortolandia,5,Hortolandia,nao_identificado,IVS,capital_humano,indireta,,media,impacto_regional_hortolandia,,Hortolandia Paulinia e Americana integram lista; todos pacientes recuperados sem internacao; sem obitos registrados em 2026 | resumo=Hortolandia figura entre municipios com casos confirmados de mpox em 2026 na area do DRS-7 de Campinas; paciente ja curado; 59 confirmacoes em todo Estado de SP no periodo | tipo_abrangencia=regional | polaridade_evento=negativo | tipo_origem_evento=saude,nao_aplicavel,nao_aplicavel,REVISAR,,REVISAR
TL_20260303_003,2026-03-03,Tribuna Liberal,Mes da Mulher - evento para 200 servidoras no Paco,7,Hortolandia,nao_identificado,GOVERNANCA,capital_humano,indireta,,baixa,acao_institucional_smids,,Organizado pelo Departamento das Mulheres; diretora Josefa Teixeira citada; empreendedoras do Jd. Amanda participaram como voluntarias; prefeito Zeze Gomes presente | resumo=Prefeitura reune 200 servidoras na abertura do Mes da Mulher com servicos de autocuidado gratuitos; tema Nada nos foi dado tudo foi conquistado; acao sera levada para outras regioes da cidade | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=assistencia_social,nao_aplicavel,nao_aplicavel,REVISAR,,REVISAR
TL_20260303_004,2026-03-03,Tribuna Liberal,Carro invade Escola Estadual Maria Rita Araujo Costa,10,Hortolandia,nao_identificado,PRESSAO_SOCIAL,capital_humano,contextual,CH_03,alta,sinal_smids_ext,,Veiculo registrado em nome de terceiro; ocupantes recusaram atendimento do Samu e deixaram o local; caso registrado como dano ao patrimonio publico | resumo=Carro invade Escola Estadual no Parque Terras de Santa Maria em Hortolandia derrubando muro e atingindo sala de aula; testemunhas relatam sinais de embriaguez dos ocupantes; Defesa Civil interdita sala; aulas mantidas com remanejamento | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=transito,383,medio,REVISAR,,REVISAR
TL_20260303_005,2026-03-03,Tribuna Liberal,ETE Hortolandia - charge sobre bloqueadores de ar,1,Hortolandia,nao_identificado,PRESSAO_SOCIAL,infraestrutura_urbana,contextual,,media,impacto_regional_hortolandia,,Charge sugere que Monte Mor autorizou bloqueadores de ar em hidrometros para evitar medicao; sinal editorial de pressao social acumulada sobre ETE | resumo=Charge de capa faz referencia a odores da ETE de Hortolandia conectando problema a Monte Mor; reforca recorrencia do tema de saneamento e mau cheiro como pressao social observada na cidade | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=saneamento,nao_aplicavel,nao_aplicavel,REVISAR,,REVISAR
ETE Hortolandia - 18 multas Cetesb em dez meses,2026-03-04,Tribuna Liberal,ETE de Hortolandia acumulou 18 multas da Cetesb por odores em dez meses totalizando R$ 9,4,Hortolandia,nao_identificado,IVS,infraestrutura_urbana,direta,IU_01,alerta,dado_auditavel,,ETE de Hortolandia acumulou 18 multas da Cetesb por odores em dez meses totalizando R$ 9.9 milhoes; reclamacoes de moradores de ao menos 15 bairros ao entorno; falhas operacionais identificadas em vistoria de fevereiro. interface_iu,nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
Pai sequestra filha de 2 anos - Jardim Amanda,2026-03-04,Tribuna Liberal,Pai sequestra filha de 2 anos no Jardim Amanda apos discussao com ex-companheira; ameaca incendiar c,9,Hortolandia,nao_identificado,CONTEXTO,capital_humano,contextual,,alerta,sinal_smids_ext,,Pai sequestra filha de 2 anos no Jardim Amanda apos discussao com ex-companheira; ameaca incendiar carro com crianca; despeja etanol sobre ambos; capota durante fuga; preso em flagrante por sequestro e tentativa de homicidio. sinal_smids_ext,351,alto,nao_aplicavel,,nao
Regularizacao fundiaria e habitacao - reuniao com Estado,2026-03-04,Tribuna Liberal,Prefeito reune-se com secretario estadual de Habitacao para tratar de regularizacao fundiaria via Re,8,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,IU_01,media,acao_institucional_smids,,Prefeito reune-se com secretario estadual de Habitacao para tratar de regularizacao fundiaria via Reurb em bairros CDHU; infraestrutura em nucleos Monte Sinai e Furlan; Programa Vida Longa para idosos vulneraveis; regularizacao Jardim Primavera em fase final. multiplos_loteamentos,nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
Obra de drenagem - Jardim Novo Angulo,2026-03-04,Tribuna Liberal,Maquinas iniciam obras de reparo de erosao na Rua Damiao Antonio da Silva no Jd,8,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,IU_01,media,acao_institucional_smids,,Maquinas iniciam obras de reparo de erosao na Rua Damiao Antonio da Silva no Jd. Novo Angulo; solo cedeu apos forte chuva; interdicao parcial desde 10 de fevereiro; Sabesp reconstruira adutora no trecho,307,medio,nao_aplicavel,,nao
Servidores municipais pedem vale-alimentacao na Camara,2026-03-04,Tribuna Liberal,Grupo de servidores municipais vai a Camara de Hortolandia reivindicar vale-alimentacao de R$ 1,4,Hortolandia,nao_identificado,CONTEXTO,SMIDS_EXT,contextual,,baixa,sinal_smids_ext,,Grupo de servidores municipais vai a Camara de Hortolandia reivindicar vale-alimentacao de R$ 1.500 para 5 mil servidores ativos e vale-nutricional para aposentados; audiencia publica cogitada. sinal_smids_ext,nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
UBS Animal - busca de emenda federal,2026-03-04,Tribuna Liberal,Prefeito recebe representantes do deputado Bruno Lima para tratar de emenda federal para implantacao,8,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,,baixa,acao_institucional_smids,,Prefeito recebe representantes do deputado Bruno Lima para tratar de emenda federal para implantacao de UBS Animal; cidade ja tem DPBEA no bairro Chacaras 2000; projeto preve centro de saude veterinaria publica. impacto_latente,Chacaras 2000,baixo,nao_aplicavel,,nao
E1,2026-03-05,Tribuna Liberal,Charge de capa - ETE de Hortolândia registra quase duas multas a cada mês por odores,1,Hortolândia,nao_identificado,PRESSAO_SOCIAL,infraestrutura_urbana,direta,SMIDS_EXT,alta,dado_auditavel,IU_03,Charge de capa confirma persistência do ciclo IU_ETE_JATOBA_2025. Dado editorial: 'quase duas multas a cada mês' referencia série de autuações Cetesb confirmada em ed.9651 E1 (Cetesb multou Sabesp em mais de R$3M). Personagem com máscara de gás como sinal visual de pressão social acumulada. R20: progressão documentada pelo dado editorial recorrente. Interface com ciclo IU_ETE_PAULINIA_2025 (contexto Sabesp regional). Charge como fonte primária aceita por R15: dado mensurável implícito sustentado por série prévia no corpus.,nao_identificado,baixo,agravamento,IU_ETE_JATOBA_2025,sim - Condicao B
E2,2026-03-05,Tribuna Liberal,Zezé Gomes visita sede da fábrica da Dell Technologies Brasil,5,Hortolândia,nao_identificado,GOVERNANCA,renda_trabalho,indireta,GOV_MUNICIPAL,baixa,dado_auditavel,RT_02,Única fábrica Dell América Latina. 800 colaboradores. Desde 2007: 27 milhões de unidades produzidas exclusivamente para mercado interno brasileiro. Últimos 5 anos: R$60M modernização processos + R$52M P&I. Usina solar abastece 100% linha de produção; selo verde. Visita com Dimas Pádua (Sec. Desenvolvimento Econômico) e Rodrigo Oliveira (sec.-adjunto). VP de Operações de Manufatura Paulo Gomes destacou relevância estratégica. R22: ação de relacionamento institucional estrutural sem gatilho de pressão identificável. Proxy RT latente: emprego industrial de alto valor agregado em Hortolândia.,nao_identificado,baixo,nao_aplicavel,,nao - R24
E3,2026-03-05,Tribuna Liberal,Emprego formal fica positivo mas cai 43% nas cidades da região em janeiro — dado Hortolândia,4,Hortolândia,Regional,IVS,renda_trabalho,direta,RT_02,media,dado_auditavel,RT_02,"Caged jan/2026. Hortolândia: +140 vagas formais (+57,3% vs jan/2025: +89 vagas) — único crescimento percentual positivo na região. Sumaré: único negativo (-37). Regional: 1.137 vagas (vs 2.000 em jan/2025; -43%). Monte Mor liderou: +359 (+45,9%). Paulínia: +235 (-62,1%). Nova Odessa: +224 (-29,3%). Americana: +216 (-40,3%). Setor alimentação RMC jan/2026: -255 vagas (13 de 20 cidades com saldo negativo). Brasil jan/2026: +112.334 vagas; salário médio admissão R$2.389,78. Dado estrutural proxy RT_02 — alimenta modelo IVS-H.",nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao - IVS
E4,2026-03-05,Tribuna Liberal,Hortolândia discute participação dos homens no enfrentamento à violência contra mulheres,5,Hortolândia,Parque Gabriel,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,media,dado_auditavel,,Painel Eles por Elas na Câmara Municipal (05/03/2026 19h; plenário Parque Gabriel). Vereador Nei Prazeres (PP). Convidados: Ana Perugini (procuradora Alesp); delegada Alline Vicentim (DDM Hortolândia); Ronaldo Alexandrino (doutor Unicamp); Maria dos Anjos Assis Barros (secretária SMIDS); Josefa Teixeira (diretora Dep. Políticas Mulheres); professora-vereadora Roberta Diniz (PL Procuradoria Especial Mulher em Hortolândia). Lançamento Movimento Eles Por Elas Hortolândia. 4 feminicídios em Hortolândia em 2025 citados explicitamente como motivador. R22 satisfeita: CH_VIOLENCIA_GENERO_2025 como gatilho documentado. Alinhado ao Pacto Nacional de Combate ao Feminicídio assinado pelo governo federal em fev/2026.,parque_gabriel,alto,resposta,CH_VIOLENCIA_GENERO_2025,nao - R24
E5,2026-03-05,Tribuna Liberal,Hortolândia descarta licitação e prevê entrega de rotatória de viaduto até abril,7,Hortolândia,Nova Hortolândia,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,baixa,dado_auditavel,IU_03,Viaduto Vila Real: 240m; 4 faixas; construído pela Rumo Logística. Rotatória entre Av. Santana e Rua Argolino de Moraes → Av. São Francisco de Assis (Nova Hortolândia). Prazo Rumo: trabalhos concluídos até abril/2026. Fluxo esperado: 30 mil veículos/dia (vs 22 mil atuais; vs 11 mil antes). Obras pendentes ainda: guarda-corpo (em andamento); muro paralelo à linha férrea; prolongamento Rua Sebastião de Paula sob o viaduto até Av. Amélia Basso Breda. Nenhuma licitação da Prefeitura prevista (custos todos da Rumo). sinal_desfecho: obra em fase final com prazo concreto (R26: corpus sinaliza; triangulação confirma).,nao_identificado,medio,sinal_desfecho,IU_MOBILIDADE_VILAREAL_HIST,nao - R24
